#,ML#,St,PT,Address,Zip Code ,Town,Sub Type,List Price,$,Deposit,Date Available,Beds Total,Heated SF /GBA,Sold Price,Agent Name,Office,Property_ID,Is_Duplicate,Heated SF,Year,Month,Day of Week,Season,Full Address,Price_Per_SF,Price_to_Deposit_Ratio,Price_Difference,Days_From_Month_Start,Price_Error,SF_Error,Beds_Error,Year_Month
1001,1191459,L,RNT,3362 Brian  St ,72764,Springdale,Single Family,1500,,1500.0,2021-08-03,3,1679,1550.0,Doug Langham ,Langham Realty Co ,1322,False,1679.0,2021,8,1,3,"3362 Brian  St , Springdale, AR 72764",0.8933889219773675,1.0,50.0,3,False,False,False,2021-08
1001,1191435,L,RNT,7836 Alivia  Cir ,72762,Springdale,Single Family,1550,,1550.0,2021-08-10,3,1716,1550.0,Zachary Wells ,"NWA Realty Group, LLC ",2278,False,1716.0,2021,8,1,3,"7836 Alivia  Cir , Springdale, AR 72762",0.9032634032634033,1.0,0.0,10,False,False,False,2021-08
1001,1145533,L,RNT,3770  S Rockdale  St ,72764,Springdale,Single Family,1550,,1600.0,2020-04-27,3,1402,1550.0,Kendall Riggins ,Lindsey & Associates Inc ,1472,False,1402.0,2020,4,0,2,"3770  S Rockdale  St , Springdale, AR 72764",1.1055634807417973,0.96875,0.0,27,False,False,False,2020-04
1001,1145531,L,RNT,3812  S Rockdale  St ,72764,Springdale,Single Family,1550,,1600.0,2020-04-27,4,1402,1550.0,Kendall Riggins ,Lindsey & Associates Inc ,1485,False,1402.0,2020,4,0,2,"3812  S Rockdale  St , Springdale, AR 72764",1.1055634807417973,0.96875,0.0,27,False,False,False,2020-04
1001,1145530,L,RNT,3828  S Rockdale  St ,72764,Springdale,Single Family,1550,,1600.0,2020-04-27,4,1402,1550.0,Kendall Riggins ,Lindsey & Associates Inc ,1491,False,1402.0,2020,4,0,2,"3828  S Rockdale  St , Springdale, AR 72764",1.1055634807417973,0.96875,0.0,27,False,False,False,2020-04
1001,1142304,L,RNT,2712 Wyandotte  Ave ,72764,Springdale,Single Family,1500,,1500.0,2020-03-12,3,2021,1550.0,Shonnie Gilbreath ,McNaughton Real Estate ,993,True,2021.0,2020,3,3,2,"2712 Wyandotte  Ave , Springdale, AR 72764",0.7422068283028204,1.0,50.0,12,False,False,False,2020-03
1001,1099550,L,RNT,2662 Longwood  St ,72762,Springdale,Single Family,1550,,1550.0,2018-12-19,4,2162,1550.0,Blake Smith ,Lindsey & Associates ,968,False,2162.0,2018,12,2,1,"2662 Longwood  St , Springdale, AR 72762",0.7169287696577243,1.0,0.0,19,False,False,False,2018-12
1001,1088699,L,RNT,1602 Spring Creek  Ave ,72764,Springdale,Single Family,1550,,1550.0,2018-09-01,4,2109,1550.0,Mary Ann Wood ,Lindsey & Associates ,401,False,2109.0,2018,9,5,4,"1602 Spring Creek  Ave , Springdale, AR 72764",0.7349454717875771,1.0,0.0,1,False,False,False,2018-09
1001,1086696,L,RNT,4812 Roxbury ,72762,Springdale,Single Family,1550,,1550.0,2018-08-15,4,1671,1550.0,Elsie Sexton ,Sexton Associates ,1907,False,1671.0,2018,8,2,3,"4812 Roxbury , Springdale, AR 72762",0.9275882704967086,1.0,0.0,15,False,False,False,2018-08
1001,1081821,L,RNT,6554 Harvey Jones  Ave ,72762,Springdale,Single Family,1550,,1550.0,2018-06-05,3,1932,1550.0,Jana-Wrenay Elkins ,Lindsey & Associates ,2174,False,1932.0,2018,6,1,3,"6554 Harvey Jones  Ave , Springdale, AR 72762",0.8022774327122153,1.0,0.0,5,False,False,False,2018-06
1001,1079690,L,RNT,2959 Chadwick  St ,72764,Springdale,Single Family,1550,,1550.0,2018-05-15,3,1800,1550.0,Kenny Lachney ,Blue Dog Realty and Property Management ,1112,False,1800.0,2018,5,1,2,"2959 Chadwick  St , Springdale, AR 72764",0.8611111111111112,1.0,0.0,15,False,False,False,2018-05
1001,1079188,L,RNT,4188  W McRay ,72762,Springdale,Single Family,1550,,1550.0,2018-05-11,4,2860,1550.0,Joel Treat ,"Weichert, REALTORS Griffin Company- Springdale ",1597,False,2860.0,2018,5,4,2,"4188  W McRay , Springdale, AR 72762",0.541958041958042,1.0,0.0,11,False,False,False,2018-05
1001,1203445,L,RNT,584 Liem  Cir ,72762,Springdale,Single Family,1545,,1545.0,2021-11-17,3,1345,1545.0,S.A.F.E. Property Management ,Keller Williams Market Pro Realty ,2083,True,1345.0,2021,11,2,4,"584 Liem  Cir , Springdale, AR 72762",1.1486988847583643,1.0,0.0,17,False,False,False,2021-11
1001,1200669,L,RNT,5337 Monica Marie  Ave ,72762,Springdale,Single Family,1545,,1545.0,2021-10-11,3,1536,1545.0,Kelley Weir ,Platinum Properties of NWA ,2021,True,1536.0,2021,10,0,4,"5337 Monica Marie  Ave , Springdale, AR 72762",1.005859375,1.0,0.0,11,False,False,False,2021-10
1001,1163298,L,RNT,6410 Apple Shed  Ave ,72762,Springdale,Single Family,1500,,1500.0,2020-10-13,3,1858,1525.0,Shonnie Gilbreath ,McNaughton Real Estate ,2165,True,1858.0,2020,10,1,4,"6410 Apple Shed  Ave , Springdale, AR 72762",0.8073196986006459,1.0,25.0,13,False,False,False,2020-10
1001,1225875,L,RNT,4178 Aesop  Ave ,72762,Springdale,Single Family,1500,,1475.0,2022-09-01,3,1922,1500.0,Jacob Harr ,Harris McHaney REALTORS ,1592,False,1922.0,2022,9,3,4,"4178 Aesop  Ave , Springdale, AR 72762",0.7804370447450573,1.0169491525423728,0.0,1,False,False,False,2022-09
1001,1210725,L,RNT,1900 Candy Apple ,72764,Springdale,Single Family,1500,,1500.0,2022-03-25,3,1500,1500.0,Kelley Weir ,Platinum Properties of NWA ,599,False,1500.0,2022,3,4,2,"1900 Candy Apple , Springdale, AR 72764",1.0,1.0,0.0,25,False,False,False,2022-03
1001,1210662,L,RNT,148 Rogers  Cir ,72764,Springdale,Single Family,1500,,1500.0,2022-02-24,3,2679,1500.0,Michael Overton ,"M. Overton Realty and Property Management, LLC ",340,False,2679.0,2022,2,3,1,"148 Rogers  Cir , Springdale, AR 72764",0.5599104143337066,1.0,0.0,24,False,False,False,2022-02
1001,1208329,L,RNT,2905 Essex  Pl ,72762,Springdale,Single Family,1800,,1800.0,2022-02-04,3,1666,1500.0,Kelley Weir ,Platinum Properties of NWA ,1085,False,1666.0,2022,2,4,1,"2905 Essex  Pl , Springdale, AR 72762",1.0804321728691477,1.0,-300.0,4,False,False,False,2022-02
1001,1206352,L,RNT,2443 Kasey  St ,72764,Springdale,Single Family,1500,,1100.0,2022-02-01,3,1852,1500.0,Paula Imes ,Weichert REALTORS - The Griffin Company Springdale ,848,False,1852.0,2022,2,1,1,"2443 Kasey  St , Springdale, AR 72764",0.8099352051835853,1.3636363636363635,0.0,1,False,False,False,2022-02
1001,1192710,L,RNT,4004 Clark  Ave ,72762,Springdale,Single Family,1500,,1500.0,2021-08-15,3,2100,1500.0,Blake Smith ,Lindsey & Associates Inc ,1533,True,2100.0,2021,8,6,3,"4004 Clark  Ave , Springdale, AR 72762",0.7142857142857143,1.0,0.0,15,False,False,False,2021-08
1001,1191963,L,RNT,173  E Colorado  Ave ,72764,Springdale,Single Family,1500,,1500.0,2021-08-16,3,1460,1500.0,Kelley Weir ,Platinum Properties of NWA ,502,True,1460.0,2021,8,0,3,"173  E Colorado  Ave , Springdale, AR 72764",1.0273972602739727,1.0,0.0,16,False,False,False,2021-08
1001,1181803,L,RNT,3008 Pagosa  St ,72704,Springdale,Single Family,1500,,1500.0,2021-05-10,3,1622,1500.0,Metro Property Management ,Limbird Real Estate Group ,1131,False,1622.0,2021,5,0,2,"3008 Pagosa  St , Springdale, AR 72704",0.9247842170160296,1.0,0.0,10,False,False,False,2021-05
1001,1181716,L,RNT,3020 Silver Bell  Trace ,72762,Springdale,Single Family,1500,,1500.0,2021-05-15,3,1564,1500.0,Michael Subbert ,Prestige Management & Realty ,1134,False,1564.0,2021,5,5,2,"3020 Silver Bell  Trace , Springdale, AR 72762",0.959079283887468,1.0,0.0,15,False,False,False,2021-05
1001,1180918,L,RNT,1741 Apple Butter  St ,72764,Springdale,Single Family,1500,,1500.0,2021-04-15,3,1418,1500.0,The Property Management Team ,Berkshire Hathaway HomeServices Solutions Real Est ,512,False,1418.0,2021,4,3,2,"1741 Apple Butter  St , Springdale, AR 72764",1.0578279266572637,1.0,0.0,15,False,False,False,2021-04
1001,1180329,L,RNT,3008 Pagosa  St ,72764,Springdale,Single Family,1500,,1500.0,2021-05-10,3,1622,1500.0,Metro Property Management ,Limbird Real Estate Group ,1131,True,1622.0,2021,5,0,2,"3008 Pagosa  St , Springdale, AR 72764",0.9247842170160296,1.0,0.0,10,False,False,False,2021-05
1001,1167770,L,RNT,3040 Birch  Pl ,72762,Springdale,Single Family,1500,,1500.0,2020-12-11,3,1667,1500.0,Elsie Sexton ,Sexton Associates Inc ,1153,True,1667.0,2020,12,4,1,"3040 Birch  Pl , Springdale, AR 72762",0.8998200359928015,1.0,0.0,11,False,False,False,2020-12
1001,1162133,L,RNT,3008 Pagosa  St ,72764,Springdale,Single Family,1500,,1500.0,2020-10-07,3,1622,1500.0,Metro Property Management ,Limbird Real Estate Group ,1131,True,1622.0,2020,10,2,4,"3008 Pagosa  St , Springdale, AR 72764",0.9247842170160296,1.0,0.0,7,False,False,False,2020-10
1001,1151035,L,RNT,3242 Barbara Bird  St ,72764,Springdale,Single Family,1500,,1500.0,2020-06-25,4,2075,1500.0,John Mullins ,Lindsey & Associates Inc ,1293,False,2075.0,2020,6,3,3,"3242 Barbara Bird  St , Springdale, AR 72764",0.7228915662650602,1.0,0.0,25,False,False,False,2020-06
1001,1150155,L,RNT,3713 Deerhurst  St ,72764,Springdale,Single Family,1500,,1500.0,2020-07-01,4,1618,1500.0,Cynthia Yarbrough ,Citiland Properties ,1458,False,1618.0,2020,7,2,3,"3713 Deerhurst  St , Springdale, AR 72764",0.927070457354759,1.0,0.0,1,False,False,False,2020-07
1001,1147244,L,RNT,2446 Jean  St ,72762,Springdale,Single Family,1500,,1500.0,2020-05-19,4,2138,1500.0,Garry Rhodes ,Lazenby Real Estate ,851,True,2138.0,2020,5,1,2,"2446 Jean  St , Springdale, AR 72762",0.7015902712815716,1.0,0.0,19,False,False,False,2020-05
1001,1146464,L,RNT,3210 Birch  Pl ,72762,Springdale,Single Family,1500,,1500.0,2020-05-12,3,1726,1500.0,Elsie Sexton ,Sexton Associates Inc ,1279,False,1726.0,2020,5,1,2,"3210 Birch  Pl , Springdale, AR 72762",0.8690614136732329,1.0,0.0,12,False,False,False,2020-05
1001,1145133,L,RNT,6410 Apple Shed  Ave ,72762,Springdale,Single Family,1500,,,2020-04-21,3,1858,1500.0,Shonnie Gilbreath ,McNaughton Real Estate ,2165,True,1858.0,2020,4,1,2,"6410 Apple Shed  Ave , Springdale, AR 72762",0.8073196986006459,,0.0,21,False,False,False,2020-04
1001,1142681,L,RNT,2096 Spring Creek ,72764,Springdale,Single Family,1500,,1500.0,2020-03-17,4,1849,1500.0,Pam Conner ,Realty Connection ,682,False,1849.0,2020,3,1,2,"2096 Spring Creek , Springdale, AR 72764",0.8112493239588967,1.0,0.0,17,False,False,False,2020-03
1001,1140752,L,RNT,1896 Spring Creek  Ave ,72764,Springdale,Single Family,1500,,1500.0,2020-03-04,4,1864,1500.0,Pam Conner ,Realty Connection ,594,False,1864.0,2020,3,2,2,"1896 Spring Creek  Ave , Springdale, AR 72764",0.8047210300429185,1.0,0.0,4,False,False,False,2020-03
1001,1139649,L,RNT,437 Founders Park  Dr ,72762,Springdale,Single Family,1500,,1500.0,2020-03-01,3,1628,1500.0,Tina Presley ,Dan Hein Homes Realty ,1692,False,1628.0,2020,3,6,2,"437 Founders Park  Dr , Springdale, AR 72762",0.9213759213759214,1.0,0.0,1,False,False,False,2020-03
1001,1127717,L,RNT,3050 Birch  Pl ,72762,Springdale,Single Family,1500,,1500.0,2019-10-02,4,1612,1500.0,Elsie Sexton ,Sexton Associates Inc ,1162,False,1612.0,2019,10,2,4,"3050 Birch  Pl , Springdale, AR 72762",0.9305210918114144,1.0,0.0,2,False,False,False,2019-10
1001,1127284,L,RNT,5011 White Tail ,72762,Springdale,Single Family,1550,,1550.0,2019-09-20,4,1877,1500.0,Elsie Sexton ,Sexton Associates Inc ,1947,False,1877.0,2019,9,4,4,"5011 White Tail , Springdale, AR 72762",0.8257858284496538,1.0,-50.0,20,False,False,False,2019-09
1001,1121836,L,RNT,4188  W McRay  Ave ,72762,Springdale,Single Family,1500,,1500.0,2019-07-22,4,2908,1500.0,Joel Treat ,The Griffin Company Commercial Division-Springdale ,1598,True,2908.0,2019,7,0,3,"4188  W McRay  Ave , Springdale, AR 72762",0.515818431911967,1.0,0.0,22,False,False,False,2019-07
1001,1118624,L,RNT,6591 Apple Shed  Ave ,72762,Springdale,Single Family,1500,,,2019-06-21,3,1504,1500.0,Michael Overton ,M. Overton Realty and Property Management ,2179,False,1504.0,2019,6,4,3,"6591 Apple Shed  Ave , Springdale, AR 72762",0.9973404255319149,,0.0,21,False,False,False,2019-06
1001,1114304,L,RNT,1934 Green Meadows  Ave ,72764,Springdale,Single Family,1500,,1500.0,2019-05-13,4,2167,1500.0,Mary Ann Wood ,Lindsey & Associates ,618,False,2167.0,2019,5,0,2,"1934 Green Meadows  Ave , Springdale, AR 72764",0.6922011998154131,1.0,0.0,13,False,False,False,2019-05
1001,1111978,L,RNT,6410 Apple Shed  Ave ,72762,Springdale,Single Family,1500,,1500.0,2019-04-26,3,1858,1500.0,Shonnie Gilbreath ,McNaughton Real Estate ,2165,True,1858.0,2019,4,4,2,"6410 Apple Shed  Ave , Springdale, AR 72762",0.8073196986006459,1.0,0.0,26,False,False,False,2019-04
1001,1110685,L,RNT,1934 Green Meadows  Ave ,72764,Springdale,Single Family,1500,,1500.0,2019-04-10,4,2167,1500.0,Mary Ann Wood ,Lindsey & Associates ,618,True,2167.0,2019,4,2,2,"1934 Green Meadows  Ave , Springdale, AR 72764",0.6922011998154131,1.0,0.0,10,False,False,False,2019-04
1001,1101142,L,RNT,1602 Spring Creek  Ave ,72764,Springdale,Single Family,1500,,1500.0,2019-01-16,4,2154,1500.0,Mary Ann Wood ,Lindsey & Associates ,402,False,2154.0,2019,1,2,1,"1602 Spring Creek  Ave , Springdale, AR 72764",0.6963788300835655,1.0,0.0,16,False,False,False,2019-01
1001,1099692,L,RNT,6410 Apple Shed  Ave ,72762,Springdale,Single Family,1500,,0.0,2018-12-21,3,1858,1500.0,Shonnie Gilbreath ,McNaughton Real Estate ,2165,True,1858.0,2018,12,4,1,"6410 Apple Shed  Ave , Springdale, AR 72762",0.8073196986006459,inf,0.0,21,False,False,False,2018-12
1001,1096739,L,RNT,3199 Lynette  St ,72764,Springdale,Single Family,1600,,1800.0,2018-11-01,3,2276,1500.0,Paula Imes ,"Weichert, REALTORS Griffin Company- Springdale ",1268,False,2276.0,2018,11,3,4,"3199 Lynette  St , Springdale, AR 72764",0.70298769771529,0.8888888888888888,-100.0,1,False,False,False,2018-11
1001,1082382,L,RNT,3111 Amberwood  St ,72762,Springdale,Single Family,1500,,1500.0,2018-06-20,3,1723,1500.0,Shonnie Gilbreath ,McNaughton Real Estate ,1218,False,1723.0,2018,6,2,3,"3111 Amberwood  St , Springdale, AR 72762",0.8705745792222868,1.0,0.0,20,False,False,False,2018-06
1001,1081769,L,RNT,5503 Stockton  Ave ,72762,Springdale,Single Family,1500,,1500.0,2018-06-05,4,2370,1500.0,Blake Smith ,Lindsey & Associates ,2040,False,2370.0,2018,6,1,3,"5503 Stockton  Ave , Springdale, AR 72762",0.6329113924050633,1.0,0.0,5,False,False,False,2018-06
1001,1080185,L,RNT,3776 Belinda  Ln ,72764,Springdale,Single Family,1500,,1500.0,2018-05-17,3,1812,1500.0,Dave Collins ,RE/MAX Real Estate Results ,1473,False,1812.0,2018,5,3,2,"3776 Belinda  Ln , Springdale, AR 72764",0.8278145695364238,1.0,0.0,17,False,False,False,2018-05
1001,1229055,L,RNT,2108 Redbird  Cir ,72764,Springdale,Single Family,1495,,1495.0,2022-11-02,3,1524,1495.0,Doug Langham ,Langham Realty Co ,695,False,1524.0,2022,11,2,4,"2108 Redbird  Cir , Springdale, AR 72764",0.9809711286089239,1.0,0.0,2,False,False,False,2022-11
1001,1225410,L,RNT,606 Cedar  St ,72764,Springdale,Single Family,1495,,1400.0,2022-08-01,3,1480,1495.0,John Mullins ,Lindsey & Associates Inc ,2123,False,1480.0,2022,8,0,3,"606 Cedar  St , Springdale, AR 72764",1.010135135135135,1.0678571428571428,0.0,1,False,False,False,2022-08
1001,1104965,L,RNT,7668 Alivia  Cir ,72762,Springdale,Single Family,1495,,1495.0,2019-02-22,4,1800,1495.0,Blake Smith ,Lindsey & Associates ,2267,False,1800.0,2019,2,4,1,"7668 Alivia  Cir , Springdale, AR 72762",0.8305555555555556,1.0,0.0,22,False,False,False,2019-02
1001,1235496,L,RNT,572 Branchwood  Ave ,72764,Springdale,Single Family,1475,,1450.0,2024-01-01,3,1352,1475.0,Jacob Harr ,Harris McHaney REALTORS ,2066,False,1352.0,2024,1,0,1,"572 Branchwood  Ave , Springdale, AR 72764",1.0909763313609468,1.0172413793103448,0.0,1,False,False,False,2024-01
1001,1187457,L,RNT,3362 Brian  St ,72764,Springdale,Single Family,1500,,1500.0,2021-08-03,3,1679,1475.0,Doug Langham ,Langham Realty Co ,1322,True,1679.0,2021,8,1,3,"3362 Brian  St , Springdale, AR 72764",0.8933889219773675,1.0,-25.0,3,False,False,False,2021-08
1501,1233108,L,RNT,3101 Brushwood  St ,72764,Springdale,Single Family,1450,,,2022-12-05,3,1500,1450.0,Paula Imes ,Weichert REALTORS - The Griffin Company Springdale ,1209,False,1500.0,2022,12,0,1,"3101 Brushwood  St , Springdale, AR 72764",0.9666666666666667,,0.0,5,False,False,False,2022-12
1501,1231834,L,RNT,487 Liem  Cir ,72762,Springdale,Single Family,1450,,1450.0,2022-10-21,4,1582,1450.0,Melanie Gabel ,Lindsey & Associates Inc ,1917,False,1582.0,2022,10,4,4,"487 Liem  Cir , Springdale, AR 72762",0.9165613147914032,1.0,0.0,21,False,False,False,2022-10
1501,1225958,L,RNT,661 Founders Park  Dr ,72762,Springdale,Single Family,1450,,1350.0,2022-08-02,3,1416,1450.0,Shonnie Gilbreath ,McNaughton Real Estate ,2182,False,1416.0,2022,8,1,3,"661 Founders Park  Dr , Springdale, AR 72762",1.0240112994350283,1.0740740740740742,0.0,2,False,False,False,2022-08
1501,1223525,L,RNT,2830 Carley  Pl ,72762,Springdale,Single Family,1450,,1200.0,2022-08-01,3,1446,1450.0,Paula Imes ,The Griffin Company Commercial Division-Springdale ,1038,False,1446.0,2022,8,0,3,"2830 Carley  Pl , Springdale, AR 72762",1.0027662517289073,1.2083333333333333,0.0,1,False,False,False,2022-08
1501,1222260,L,RNT,3460 Huntsville  Ave ,72701,Springdale,Single Family,1450,,,2022-06-22,3,1540,1450.0,Nick Slagle ,Home Roots Property Management ,1361,False,1540.0,2022,6,2,3,"3460 Huntsville  Ave , Springdale, AR 72701",0.9415584415584416,,0.0,22,False,False,False,2022-06
1501,1207050,L,RNT,4236 Brighten  Ave ,72762,Springdale,Single Family,1450,,1450.0,2022-01-21,3,1577,1450.0,Brian Clark ,479 Properties Realty ,1620,False,1577.0,2022,1,4,1,"4236 Brighten  Ave , Springdale, AR 72762",0.9194673430564363,1.0,0.0,21,False,False,False,2022-01
1501,1202334,L,RNT,1133 Peppermill  Ln ,72762,Springdale,Single Family,1450,,1450.0,2021-11-01,3,1322,1450.0,Colby Clark ,eXp Realty NWA Branch ,75,False,1322.0,2021,11,0,4,"1133 Peppermill  Ln , Springdale, AR 72762",1.0968229954614221,1.0,0.0,1,False,False,False,2021-11
1501,1195145,L,RNT,4207 Cherokee  Cove ,72764,Springdale,Single Family,1450,,1450.0,2021-08-25,3,1592,1450.0,Metro Property Management ,Limbird Real Estate Group ,1605,False,1592.0,2021,8,2,3,"4207 Cherokee  Cove , Springdale, AR 72764",0.9108040201005025,1.0,0.0,25,False,False,False,2021-08
1501,1180109,L,RNT,3591 Hamm  Ln ,72762,Springdale,Single Family,1450,,,2021-05-01,3,1723,1450.0,Aaron Hawes ,Landmark Real Estate and Investment LLC ,1429,True,1723.0,2021,5,5,2,"3591 Hamm  Ln , Springdale, AR 72762",0.8415554265815438,,0.0,1,False,False,False,2021-05
1501,1178320,L,RNT,2610 Jean  St ,72762,Springdale,Single Family,1550,,,2021-04-01,3,1633,1450.0,Michael Lyman ,Dan Hein Homes Realty ,918,False,1633.0,2021,4,3,2,"2610 Jean  St , Springdale, AR 72762",0.9491733006736068,,-100.0,1,False,False,False,2021-04
1501,1174223,L,RNT,3711 Avon  Ave ,72762,Springdale,Single Family,1450,,1450.0,2021-02-10,3,1587,1450.0,Briana Ruff ,Lindsey & Associates Inc ,1456,False,1587.0,2021,2,2,1,"3711 Avon  Ave , Springdale, AR 72762",0.9136735979836169,1.0,0.0,10,False,False,False,2021-02
1501,1169305,L,RNT,4061 Stonehenge  Ave ,72762,Springdale,Single Family,1450,,1400.0,2021-02-01,3,2045,1450.0,John Mullins ,Lindsey & Associates Inc ,1562,True,2045.0,2021,2,0,1,"4061 Stonehenge  Ave , Springdale, AR 72762",0.7090464547677262,1.0357142857142858,0.0,1,False,False,False,2021-02
1501,1161858,L,RNT,3710 Deerhurst  St ,72764,Springdale,Single Family,1450,,1100.0,2020-10-05,3,1527,1450.0,Cynthia Yarbrough ,Citiland Properties ,1455,False,1527.0,2020,10,0,4,"3710 Deerhurst  St , Springdale, AR 72764",0.9495743287491814,1.3181818181818181,0.0,5,False,False,False,2020-10
1501,1146350,L,RNT,7836 Alivia  Cir ,72762,Springdale,Single Family,1450,,1450.0,2020-05-07,3,1716,1450.0,Juanita Reeves ,"NWA Realty Group, LLC ",2278,True,1716.0,2020,5,3,2,"7836 Alivia  Cir , Springdale, AR 72762",0.844988344988345,1.0,0.0,7,False,False,False,2020-05
1501,1142999,L,RNT,3806 Solitude ,72764,Springdale,Single Family,1450,,1450.0,2020-03-20,3,1882,1450.0,Ashley Ha ,Pixel Properties Realty - Fayetteville ,1483,False,1882.0,2020,3,4,2,"3806 Solitude , Springdale, AR 72764",0.7704569606801275,1.0,0.0,20,False,False,False,2020-03
1501,1129246,L,RNT,613 Founders Park  Dr ,72762,Springdale,Single Family,1450,,1500.0,2019-10-15,3,1625,1450.0,Steve Lamm ,Prime Real Estate and Development ,2136,False,1625.0,2019,10,1,4,"613 Founders Park  Dr , Springdale, AR 72762",0.8923076923076924,0.9666666666666667,0.0,15,False,False,False,2019-10
1501,1126698,L,RNT,3211 Dogwood ,72762,Springdale,Single Family,1450,,1450.0,2019-09-13,3,1836,1450.0,Elsie Sexton ,Sexton Associates Inc ,1282,False,1836.0,2019,9,4,4,"3211 Dogwood , Springdale, AR 72762",0.789760348583878,1.0,0.0,13,False,False,False,2019-09
1501,1123605,L,RNT,3826 Solitude ,72764,Springdale,Single Family,1450,,1450.0,2019-08-17,3,1826,1450.0,Ashley Ha ,NWA Residential Real Estate ,1490,False,1826.0,2019,8,5,3,"3826 Solitude , Springdale, AR 72764",0.7940854326396495,1.0,0.0,17,False,False,False,2019-08
1501,1117375,L,RNT,2811 Essex  Pl ,72762,Springdale,Single Family,1550,,1550.0,2019-06-14,4,1687,1450.0,Elsie Sexton ,Sexton Associates ,1028,False,1687.0,2019,6,4,3,"2811 Essex  Pl , Springdale, AR 72762",0.918790752815649,1.0,-100.0,14,False,False,False,2019-06
1501,1117329,L,RNT,2034 Willow Ridge  Ave ,72764,Springdale,Single Family,1450,,1300.0,2019-06-10,4,1932,1450.0,William Bayles ,"Weichert, REALTORS Griffin Company- Bentonville ",660,False,1932.0,2019,6,0,3,"2034 Willow Ridge  Ave , Springdale, AR 72764",0.7505175983436853,1.1153846153846154,0.0,10,False,False,False,2019-06
1501,1069150,L,RNT,7944 Alivia  Cir ,72762,Springdale,Single Family,1450,,1450.0,2018-01-11,4,1822,1450.0,Blake Smith ,Lindsey & Associates ,2285,False,1822.0,2018,1,3,1,"7944 Alivia  Cir , Springdale, AR 72762",0.7958287596048299,1.0,0.0,11,False,False,False,2018-01
1501,1058066,L,RNT,2811 Essex  Pl ,72762,Springdale,Single Family,1450,,1450.0,2017-09-13,4,1687,1450.0,Elsie Sexton ,Sexton Associates ,1028,True,1687.0,2017,9,2,4,"2811 Essex  Pl , Springdale, AR 72762",0.8595139300533492,1.0,0.0,13,False,False,False,2017-09
1501,1089555,L,RNT,3863 Kirkbridge  Pl ,72762,Springdale,Single Family,1435,,1000.0,2018-09-07,3,1490,1435.0,Cynthia Yarbrough ,Citiland Properties ,1500,False,1490.0,2018,9,4,4,"3863 Kirkbridge  Pl , Springdale, AR 72762",0.9630872483221476,1.435,0.0,7,False,False,False,2018-09
1501,1175499,L,RNT,3280 Summer View  Ave ,72764,Springdale,Single Family,1425,,1400.0,2021-04-01,3,1700,1425.0,John Mullins ,Lindsey & Associates Inc ,1299,True,1700.0,2021,4,3,2,"3280 Summer View  Ave , Springdale, AR 72764",0.8382352941176471,1.0178571428571428,0.0,1,False,False,False,2021-04
1501,1120370,L,RNT,202 Walnut Grove  Ave ,72764,Springdale,Single Family,1425,,1450.0,2019-07-17,3,2020,1425.0,The Moldenhauer Group ,RE/MAX Associates ,652,False,2020.0,2019,7,2,3,"202 Walnut Grove  Ave , Springdale, AR 72764",0.7054455445544554,0.9827586206896551,0.0,17,False,False,False,2019-07
1501,1117358,L,RNT,3150 Silver Bell ,72762,Springdale,Single Family,1450,,1450.0,2019-06-21,3,1764,1425.0,Elsie Sexton ,Sexton Associates ,1243,False,1764.0,2019,6,4,3,"3150 Silver Bell , Springdale, AR 72762",0.8219954648526077,1.0,-25.0,21,False,False,False,2019-06
1501,1115067,L,RNT,6855 Harlan  Ave ,72762,Springdale,Single Family,1400,,1400.0,2019-06-10,3,1499,1425.0,Shonnie Gilbreath ,McNaughton Real Estate ,2191,False,1499.0,2019,6,0,3,"6855 Harlan  Ave , Springdale, AR 72762",0.933955970647098,1.0,25.0,10,False,False,False,2019-06
1501,1167699,L,RNT,1014 Mayes  Ave ,72764,Springdale,Single Family,1320,,,2020-12-02,4,1460,1420.0,Joseph Duggar ,Good Neighbor Realty ,12,False,1460.0,2020,12,2,1,"1014 Mayes  Ave , Springdale, AR 72764",0.9041095890410958,,100.0,2,False,False,False,2020-12
1501,1124346,L,RNT,1473 Seneca  St ,72762,Springdale,Single Family,1500,,1500.0,2019-11-11,3,1733,1410.0,The EJ Johnson Group ,Keller Williams Market Pro Realty Branch Office ,339,False,1733.0,2019,11,0,4,"1473 Seneca  St , Springdale, AR 72762",0.8655510675129833,1.0,-90.0,11,False,False,False,2019-11
1501,1228941,L,RNT,3904 Clark  Ave ,72762,Springdale,Single Family,1400,,1400.0,2022-10-12,3,1366,1400.0,Michael Subbert ,Prestige Management & Realty ,1508,False,1366.0,2022,10,2,4,"3904 Clark  Ave , Springdale, AR 72762",1.0248901903367496,1.0,0.0,12,False,False,False,2022-10
1501,1227443,L,RNT,6855 Harlan  Ave ,72762,Springdale,Single Family,1400,,1325.0,2022-08-22,3,1499,1400.0,Shonnie Gilbreath ,McNaughton Real Estate ,2191,True,1499.0,2022,8,0,3,"6855 Harlan  Ave , Springdale, AR 72762",0.933955970647098,1.0566037735849056,0.0,22,False,False,False,2022-08
1501,1226642,L,RNT,4557  W Seaton  Dr ,72762,Springdale,Single Family,1400,,1400.0,2022-09-07,3,1686,1400.0,Matt Hutcherson ,Lindsey & Associates Inc ,1826,False,1686.0,2022,9,2,4,"4557  W Seaton  Dr , Springdale, AR 72762",0.830367734282325,1.0,0.0,7,False,False,False,2022-09
